PWSID,PWSID_URL,ac_address,ac_addressURL,ac_phone1Type,ac_phone1,ac_phone2Type,ac_phone2,ac_email,ac2_address,ac2_addressURL,ac2_phone1Type,ac2_phone1,ac2_phone2Type,ac2_phone2,ac2_email,pl_address,pl_addressURL,pl_phone1Type,pl_phone1,pl_phone2Type,pl_phone2,pl_email,pl2_address,pl2_addressURL,pl2_phone1Type,pl2_phone1,pl2_phone2Type,pl2_phone2,pl2_email,healthDistrictName,healthDistrictPhone,healthDistrictEmail,healthDistrictAddress
CA2900585   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8635&tinwsys_st_code=CA&wsnumber=CA2900585   ,"P.O. BOX 6

	
	

	
    
    
    

	SMARTSVILLE,CA95977",http://maps.google.com/maps?q=P.O. BOX 6  SMARTSVILLE CA 95977,Business,530-432-6427   ,,,,,,,,,,,CA2900585-USCORP OF ENGINEERS/MARTIS CR,,,,,,,,,,,,,,LPA59 - NEVADA COUNTY,"
   
	
	  
      530-265-1222   
   	 
     
    ",env.health@co.nevada.ca.us ,"950 Maidu Ave., Ste. 170 

    
    NEVADA CITY 
    CA 95959"
CA1000265   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=516&tinwsys_st_code=CA&wsnumber=CA1000265   ,"PO Box  871

	
	

	
    
    
    

	AUBERRY,CA93602",http://maps.google.com/maps?q=PO Box  871  AUBERRY CA 93602,Business,559-855-2378   ,,,,,,,,,,,CA1000265-MARY LOU MOBILE HOME PARK,,,,,,,,,,,,,,DISTRICT 23 - FRESNO,"
   
	
	  
      559-447-3300   
   	 
     
    ",,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93704"
CA5301109   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5811&tinwsys_st_code=CA&wsnumber=CA5301109   ,"1711 South Main St.

	
	

	
    
    
    

	YREKA,CA96097",http://maps.google.com/maps?q=1711 South Main St.  YREKA CA 96097,Business,530-226-2316   ,,,,,,,,,,,CA5301109-MARY SMITH CAMPGROUND,,,,,,http://www.fs.usda.gov/stnf/,,,,,,,,DISTRICT 01 - KLAMATH,"
   
	
	  
      530-224-4800   
   	 
     
    ",,"364 Knollcrest Dr. Suite 101 

    
    REDDING 
    CA 96002"
CA3610028   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=3792&tinwsys_st_code=CA&wsnumber=CA3610028   ,"9725 ALDER AVENUE

	
	

	
    
    
    

	BLOOMINGTON,CA92316",http://maps.google.com/maps?q=9725 ALDER AVENUE  BLOOMINGTON CA 92316,Business,909-877-0516   ,,,,,,,,,,,CA3610028-MARYGOLD MWC,,,,,,,,,,,,,,DISTRICT 13 - SAN BERNARDINO,"
   
	
	  
      909-383-4328   
   	 
     
    ",,"464 W. 4TH STREET ROOM 437 

    
    SAN BERNARDINO 
    CA 92401"
CA5800923   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8380&tinwsys_st_code=CA&wsnumber=CA5800923   ,"1468 SIMPSON LANE

	
	

	
    
    
    

	MARYSVILLE,CA95901",http://maps.google.com/maps?q=1468 SIMPSON LANE  MARYSVILLE CA 95901,Business,530-743-8713   ,,,,,,,,,,,CA5800923-MARYSVILLE FLEA MARKET,,,,,,,,,,,,,,LPA88 - YUBA COUNTY,"
   
	
	  
      530-749-5450   
   	 
     
    ",bhendrix@co.yuba.ca.us ,"915 8th Street 

    
    MARYSVILLE 
    CA 95901"
CA5800914   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8375&tinwsys_st_code=CA&wsnumber=CA5800914   ,"1468 SIMPSON LANE

	
	

	
    
    
    

	MARYSVILLE,CA95901",http://maps.google.com/maps?q=1468 SIMPSON LANE  MARYSVILLE CA 95901,Business,530-743-8713   ,,,,,,,,,,,CA5800914-MARYSVILLE RACEWAY PARK,,,,,,,,,,,,,,LPA88 - YUBA COUNTY,"
   
	
	  
      530-749-5450   
   	 
     
    ",bhendrix@co.yuba.ca.us ,"915 8th Street 

    
    MARYSVILLE 
    CA 95901"
CA3701965   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9974&tinwsys_st_code=CA&wsnumber=CA3701965   ,"27955 HY 79

	
	

	
    
    
    

	WARNER SPRINGS,CA92086",http://maps.google.com/maps?q=27955 HY 79  WARNER SPRINGS CA 92086,Business,760-782-3768   ,,,,,,,,,,,CA3701965-MATAGUAY SCOUT RESERVATION,,,,,,,,,,,,,,LPA67 - SAN DIEGO COUNTY,"
   
	
	  
      858-694-3113   
   	 
     
    ",jamelle.mccullough@sdcounty.ca.gov ,"5500 Overland Ave, Ste. 210 

    
    SAN DIEGO 
    CA 92123"
CA4901248   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5375&tinwsys_st_code=CA&wsnumber=CA4901248   ,"27000 Ramal Road

	
	

	
    
    
    

	SONOMA,CA95476",http://maps.google.com/maps?q=27000 Ramal Road  SONOMA CA 95476,Business,707-251-5083   ,,,,,,,,,,,CA4901248 - MATANZAS CREEK WINERY,,Business,707-521-7010   ,,,mantanzascreek.com,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA4901263   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5389&tinwsys_st_code=CA&wsnumber=CA4901263   ,"P.O. BOX 1610

	
	

	
    
    
    

	HEALDSBURG,CA95448",http://maps.google.com/maps?q=P.O. BOX 1610  HEALDSBURG CA 95448,Business,707-433-4355   ,,,,,,,,,,,CA4901263 - MATRIX WINERY,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA3400453   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7785&tinwsys_st_code=CA&wsnumber=CA3400453   ,"10600 FLORIN RD

	
	

	
    
    
    

	SACRAMENTO,CA95830",http://maps.google.com/maps?q=10600 FLORIN RD  SACRAMENTO CA 95830,Business,916-423-3157   ,,,,,,,,,,,CA3400453-MATSUDA OF SACRAMENTO,,,,,,,,,,,,,,LPA64 - SACRAMENTO COUNTY,"
   
	
	  
      916-875-8550   
   	 
     
    ",EMDInfo@saccounty.net ,"10590 Armstrong Ave 

    
    MATHER 
    CA 95655"
CA2701931   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8993&tinwsys_st_code=CA&wsnumber=CA2701931   ,"1645 OLD STAGE RD

	
	

	
    
    
    

	SALINAS,CA93908",http://maps.google.com/maps?q=1645 OLD STAGE RD  SALINAS CA 93908,Business,831-422-2516   ,,,,,,,,,,,CA2701931-MATSUI NURSERY WS,,Business,831-422-6433   ,,,,,,,,,,,LPA57 - MONTEREY COUNTY,"
   
	
	  
      831-755-4505   
   	 
     
    ",,"1270 Natividad Rd. 

    
    SALINAS 
    CA 93907"
CA1200684   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=1055&tinwsys_st_code=CA&wsnumber=CA1200684   ,"PO Box 211

	
	

	
    
    
    

	PETROLIA,CA95558",http://maps.google.com/maps?q=PO Box 211  PETROLIA CA 95558,Business,707-629-3311   ,,,,,,,,,,,CA1200684-MATTOLE ELEMENTARY SCHOOL,,,,,,,,,,,,,,DISTRICT 01 - KLAMATH,"
   
	
	  
      530-224-4800   
   	 
     
    ",,"364 Knollcrest Dr. Suite 101 

    
    REDDING 
    CA 96002"
CA4901284   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5405&tinwsys_st_code=CA&wsnumber=CA4901284   ,"P.O. Box 2068

	
	

	
    
    
    

	HEALDSBURG,CA95448",http://maps.google.com/maps?q=P.O. Box 2068  HEALDSBURG CA 95448,Business,707-431-0804   ,,,,,,,,,,,CA4901284 - MAURITSON FAMILY WINERY,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA4901453   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=14944&tinwsys_st_code=CA&wsnumber=CA4901453   ,"P.O. Box 1526

	
	

	
    
    
    

	HEALDSBURG,CA95448",http://maps.google.com/maps?q=P.O. Box 1526  HEALDSBURG CA 95448,Business,707-433-6204   ,,,,,,,,,,,CA4901453-MAURITSON LABOR HOUSE,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA3900543   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=6345&tinwsys_st_code=CA&wsnumber=CA3900543   ,"1702 E. Scotts Ave.

	
	

	
    
    
    

	STOCKTON,CA95205",http://maps.google.com/maps?q=1702 E. Scotts Ave.  STOCKTON CA 95205,Business,209-468-3090   ,,,,,,,,,,,CA3900543-MAURLAND MANOR WATER SYSTEM,,,,,,,,,,,,,,LPA69 - SAN JOAQUIN COUNTY,"
   
	
	  
      209-468-0343   
   	 
     
    ",aellsaesser@sjcehd.com ,"1868 East Hazelton Ave 

    
    STOCKTON 
    CA 95205"
CA2800297   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9293&tinwsys_st_code=CA&wsnumber=CA2800297   ,"4105 CHILE POPE VALLEY ROAD

	
	

	
    
    
    

	ST. HELENA,CA94574",http://maps.google.com/maps?q=4105 CHILE POPE VALLEY ROAD  ST. HELENA CA 94574,Business,909-225-3057   ,,,,,,,,,,,MAXVILLE LAKE WINERY,,Business,707-965-9378   ,,,,,,,,,,,LPA58 - NAPA COUNTY,"
   
	
	  
      707-253-4471   
   	 
     
    ",stacey.harrington@countyofnapa.org ,"1195 Third Street, Ste. 210 

    
    NAPA 
    CA 94559"
CA0610003   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=185&tinwsys_st_code=CA&wsnumber=CA0610003   ,"P.O. Box 294

	
	

	
    
    
    

	MAXWELL,CA95955",http://maps.google.com/maps?q=P.O. Box 294  MAXWELL CA 95955,Business,530-438-2505   ,,,,,,,,,,,CA0610003-MAXWELL PUD,,Business,530-438-2505   ,,,,,,,,,,,DISTRICT 21 - VALLEY,"
   
	
	  
      530-224-4800   
   	 
     
    ",dwpdist21@waterboards.ca.gov ,"364 Knollcrest Dr., Suite 101 

    
    REDDING 
    CA 96002"
CA4990012   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5537&tinwsys_st_code=CA&wsnumber=CA4990012   ,"525 Mayacama Club Drive

	
	

	
    
    
    

	SANTA ROSA,CA95403",http://maps.google.com/maps?q=525 Mayacama Club Drive  SANTA ROSA CA 95403,,,,,,,,,,,,,"CA4990012-MAYACAMA GOLF CLUB, LLC (RECYC",,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA2800621   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8726&tinwsys_st_code=CA&wsnumber=CA2800621   ,"1155 Lokoya Road

	
	

	
    
    
    

	NAPA,CA94558",http://maps.google.com/maps?q=1155 Lokoya Road  NAPA CA 94558,Business,707-224-4030   ,,,,,,,,,,,NATHAN LITTLEJOHN,,Business,707-224-4030   ,,,nathan@mayacamas.com,,,,,,,,LPA58 - NAPA COUNTY,"
   
	
	  
      707-253-4471   
   	 
     
    ",stacey.harrington@countyofnapa.org ,"1195 Third Street, Ste. 210 

    
    NAPA 
    CA 94559"
CA3301568   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9796&tinwsys_st_code=CA&wsnumber=CA3301568   ,"4980 COLORADO RIVER RD

	
	

	
    
    
    

	BLYTHE,CA92225",http://maps.google.com/maps?q=4980 COLORADO RIVER RD  BLYTHE CA 92225,Business,760-922-4665   ,,,,,,,,,,,CA3301568-MAYFLOWER - RIV. COUNTY PARKS,,Business,760-922-4665   ,,,RIVCOPARKS.ORG,,,,,,,,LPA63 - RIVERSIDE COUNTY,"
   
	
	  
      760-863-7570   
   	 
     
    ",www.rivcoeh.org ,"47-950 Arabia St., Ste. A 

    
    INDIO 
    CA 92201"
CA5500236   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7047&tinwsys_st_code=CA&wsnumber=CA5500236   ,"19335 Cherokee Road

	
	

	
    
    
    

	TUOLUMNE,CA95379",http://maps.google.com/maps?q=19335 Cherokee Road  TUOLUMNE CA 95379,Business,209-928-3737   ,,,,,,,,,,,CA5500236-MAYNORDS RECOVERY CENTER,,,,,,,,,,,,,,DISTRICT 11 - MERCED,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist11@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93720"
CA5200865   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=14675&tinwsys_st_code=CA&wsnumber=CA5200865   ,"3635 Mt. Shasta Avenue

	
	

	
    
    
    

	CORNING,CA96021",http://maps.google.com/maps?q=3635 Mt. Shasta Avenue  CORNING CA 96021,Business,530-824-4216   ,,,,,,,,,,,CA5200865 MAYWOOD FARMS,,,,,,,,,,,,,,LPA82 - TEHAMA COUNTY,"
   
	
	  
      530-527-8020   
   	 
     
    ",tbranton@co.tehama.ca.us ,"633 Washington Street Rm. 36 

    
    RED BLUFF 
    CA 96080"
CA5200556   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8164&tinwsys_st_code=CA&wsnumber=CA5200556   ,"P.O. BOX 634

	
	

	
    
    
    

	CORNING,CA96021",http://maps.google.com/maps?q=P.O. BOX 634  CORNING CA 96021,,,,,,,,,,,,,CA5200556-MAYWOOD MOBILE HOME PARK,,,,,,,,,,,,,,LPA82 - TEHAMA COUNTY,"
   
	
	  
      530-527-8020   
   	 
     
    ",tbranton@co.tehama.ca.us ,"633 Washington Street Rm. 36 

    
    RED BLUFF 
    CA 96080"
CA1910084   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2553&tinwsys_st_code=CA&wsnumber=CA1910084   ,"5953 GIFFORD AVENUE

	
	

	
    
    
    

	HUNTINGTON PARK,CA90255",http://maps.google.com/maps?q=5953 GIFFORD AVENUE  HUNTINGTON PARK CA 90255,Business,323-560-2439   ,,,,,,,,,,,CA1910084-MAYWOOD MUTUAL WATER CO. #1,,,,,,,,,,,,,,DISTRICT 16 - CENTRAL,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA1910085   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2554&tinwsys_st_code=CA&wsnumber=CA1910085   ,"3521 E SLAUSON AVE

	
	

	
    
    
    

	MAYWOOD,CA90270",http://maps.google.com/maps?q=3521 E SLAUSON AVE  MAYWOOD CA 90270,Business,323-581-5816   ,,,,,,,,,,,CA1910085-MAYWOOD MUTUAL WATER CO. #2,,,,,,,,,,,,,,DISTRICT 16 - CENTRAL,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA1910086   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2555&tinwsys_st_code=CA&wsnumber=CA1910086   ,"6151 HELIOTROPE AVENUE

	
	

	
    
    
    

	MAYWOOD,CA90270",http://maps.google.com/maps?q=6151 HELIOTROPE AVENUE  MAYWOOD CA 90270,Business,323-560-3657   ,,,,,,,,,,,CA1910086-MAYWOOD MUTUAL WATER CO. #3,,,,,,,,,,,,,,DISTRICT 16 - CENTRAL,"
   
	
	  
      818-551-2004   
   	 
     
    ",,"500 N. Central Ave. Suite 500 

    
    GLENDALE 
    CA 91203"
CA5000041   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7323&tinwsys_st_code=CA&wsnumber=CA5000041   ,"PO BOX 930

	
	

	
    
    
    

	TRACY,CA95378",http://maps.google.com/maps?q=PO BOX 930  TRACY CA 95378,Business,209-836-1566   ,,,,,,,,,,,CA5000041-MAZE BLVD MOBILEHOME PARK,,,,,,,,,,,,,,LPA80 - STANISLAUS COUNTY,"
   
	
	  
      209-525-6700   
   	 
     
    ",rariess@envres.org ,"3800 Cornucopia Way, Ste. C 

    
    MODESTO 
    CA 95358"
CA4901082   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=5244&tinwsys_st_code=CA&wsnumber=CA4901082   ,"P.O.BOX 1560

	
	

	
    
    
    

	HEALDSBURG,CA95448",http://maps.google.com/maps?q=P.O.BOX 1560  HEALDSBURG CA 95448,Business,707-433-9035   ,,,,,,,,,,,CA4901082 - MAZZOCCO WINERY,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA3400179   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=7802&tinwsys_st_code=CA&wsnumber=CA3400179   ,"5050 ROSEVILLE RD

	
	

	
    
    
    

	SACRAMENTO,CA95660",http://maps.google.com/maps?q=5050 ROSEVILLE RD  SACRAMENTO CA 95660,Business,916-332-0812   ,,,,,,,,,,,CA3400179-MC CLELLAN MHP,,,,,,,,,,,,,,LPA64 - SACRAMENTO COUNTY,"
   
	
	  
      916-875-8550   
   	 
     
    ",EMDInfo@saccounty.net ,"10590 Armstrong Ave 

    
    MATHER 
    CA 95655"
CA3500562   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=3688&tinwsys_st_code=CA&wsnumber=CA3500562   ,"900 Anzar Rd.

	
	

	
    
    
    

	SAN JUAN BAUTISTA,CA95045",http://maps.google.com/maps?q=900 Anzar Rd.  SAN JUAN BAUTISTA CA 95045,Business,831-623-4263   ,,,,,,,,,,,CA3500562-MCALPINE LAKE & PARK,,,,,,,,,,,,,,DISTRICT 05 - MONTEREY,"
   
	
	  
      831-655-6939   
   	 
     
    ",,"1 LOWER RAGSDALE DRIVE BLDG. 1 SUITE 120 

    
    MONTEREY 
    CA 93940"
CA0707532   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8946&tinwsys_st_code=CA&wsnumber=CA0707532   ,"787 WILLOW LAKE DR

	
	

	
    
    
    

	BYRON,CA94514",http://maps.google.com/maps?q=787 WILLOW LAKE DR  BYRON CA 94514,,,,,,,,,,,,,CA0707532-MC AVOY YACHT HARBOR,,,,,,,,,,,,,,LPA37 - CONTRA COSTA COUNTY,"
   
	
	  
      925-692-2537   
   	 
     
    ",timothy.ellsworth@hsd.cccounty.us ,"2120 Diamond Blvd., Ste. 200 

    
    CONCORD 
    CA 94521"
CA4700571   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=4557&tinwsys_st_code=CA&wsnumber=CA4700571   ,"204 West Alma Street

	
	

	
    
    
    

	MT. SHASTA,CA96067",http://maps.google.com/maps?q=204 West Alma Street  MT. SHASTA CA 96067,Business,530-926-9620   ,,,,,,,,,,,CA4700571-MCBRIDE SPRINGS CAMPGROUND,,,,,,,,,,,,,,DISTRICT 01 - KLAMATH,"
   
	
	  
      530-224-4800   
   	 
     
    ",,"364 Knollcrest Dr. Suite 101 

    
    REDDING 
    CA 96002"
CA1300579   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9639&tinwsys_st_code=CA&wsnumber=CA1300579   ,"121 W. 5TH ST.

	
	

	
    
    
    

	HOLTVILLE,CA92250",http://maps.google.com/maps?q=121 W. 5TH ST.  HOLTVILLE CA 92250,Business,760-356-3186   ,,,,,,,,,,,CA1300579-MCCABE UNION SCHOOL,,,,,,,,,,,,,,LPA43 - IMPERIAL COUNTY,"
   
	
	  
      442-265-1888   
   	 
     
    ",envhealth@co.imperial.ca.us ,"797 Main St, Ste B 

    
    EL CENTRO 
    CA 92243"
CA2702607   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9051&tinwsys_st_code=CA&wsnumber=CA2702607   ,"1400 SAN JUAN RD

	
	

	
    
    
    

	ROYAL OAKS,CA95076",http://maps.google.com/maps?q=1400 SAN JUAN RD  ROYAL OAKS CA 95076,Business,831-724-5600   ,,,,,,,,,,,CA2702607-MCCAHON FLORAL WS,,,,,,,,,,,,,,LPA57 - MONTEREY COUNTY,"
   
	
	  
      831-755-4505   
   	 
     
    ",,"1270 Natividad Rd. 

    
    SALINAS 
    CA 93907"
CA3710801   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=3964&tinwsys_st_code=CA&wsnumber=CA3710801   ,"5100 O'Byrnes Ferry Road

	
	

	
    
    
    

	JAMESTOWN,CA95327",http://maps.google.com/maps?q=5100 O'Byrnes Ferry Road  JAMESTOWN CA 95327,Business,209-984-5291   ,,,,,,,,,,,CA3710801-MCCAIN VALLEY CC,,,,,,,,,,,,,,DISTRICT 14 - SAN DIEGO,"
   
	
	  
      619-525-4159   
   	 
     
    ",,"1350 FRONT STREET ROOM 2050 

    
    SAN DIEGO 
    CA 92101"
CA3301570   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9735&tinwsys_st_code=CA&wsnumber=CA3301570   ,"4600 CRESTMORE

	
	

	
    
    
    

	JURUPA VALLEY,CA92509",http://maps.google.com/maps?q=4600 CRESTMORE  JURUPA VALLEY CA 92509,Business,951-334-0964   ,,,,,,,,,,,CA3301570-MCCALL PARK - RIV.COUNTY PARKS,,Business,951-659-2050   ,,,Dwhitaker@rivco.org,,,,,,,,LPA63 - RIVERSIDE COUNTY,"
   
	
	  
      760-863-7570   
   	 
     
    ",www.rivcoeh.org ,"47-950 Arabia St., Ste. A 

    
    INDIO 
    CA 92201"
CA4710006   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=4712&tinwsys_st_code=CA&wsnumber=CA4710006   ,"P.O. Box 640

	
	

	
    
    
    

	MCCLOUD,CA96057",http://maps.google.com/maps?q=P.O. Box 640  MCCLOUD CA 96057,Business,530-964-2017   ,,,,,,,,,,,CA4710006-MCCLOUD C.S.D.,,Business,530-964-2017   ,,,https://ci.mccloudcsd.ca.us/,"AMOS MCABIER, SYSTEM OPERATOR",,Business,530-964-2017   ,,,amos@ci.mccloudcsd.ca.us,DISTRICT 01 - KLAMATH,"
   
	
	  
      530-224-4800   
   	 
     
    ",,"364 Knollcrest Dr. Suite 101 

    
    REDDING 
    CA 96002"
CA2210905   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=2827&tinwsys_st_code=CA&wsnumber=CA2210905   ,"9834 Boat Club Drive

	
	

	
    
    
    

	SNELLING,CA95369",http://maps.google.com/maps?q=9834 Boat Club Drive  SNELLING CA 95369,Business,415-608-2253   ,,,,,,,,,,,"CA2210905-MCCLURE BOAT CLUB, INC.",,,,,,,,,,,,,,DISTRICT 11 - MERCED,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist11@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93720"
CA2701040   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=9109&tinwsys_st_code=CA&wsnumber=CA2701040   ,"SALINAS,CA93906",http://maps.google.com/maps?q=   SALINAS CA 93906,Business,831-443-4494   ,,,,,,,,,,,CA2701040-MCCOY RD  WS #05,,,,,,,,,,,,,,LPA57 - MONTEREY COUNTY,"
   
	
	  
      831-755-4505   
   	 
     
    ",,"1270 Natividad Rd. 

    
    SALINAS 
    CA 93907"
CA2100584   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=8971&tinwsys_st_code=CA&wsnumber=CA2100584   ,"5935 Red Hill Road

	
	

	
    
    
    

	PETALUMA,CA94952",http://maps.google.com/maps?q=5935 Red Hill Road  PETALUMA CA 94952,Business,707-769-4123   ,,,,,,,,,,,CA2100584 - MCEVOY RANCH WATER SYSTEM,,,,,,,,,,,,,,DISTRICT 18 - SONOMA,"
   
	
	  
      707-576-2145   
   	 
     
    ",,"50 D STREET SUITE 200 

    
    SANTA ROSA 
    CA 95404"
CA1510013   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=1745&tinwsys_st_code=CA&wsnumber=CA1510013   ,"401 WEST KERN AVENUE

	
	

	
    
    
    

	MCFARLAND,CA93250",http://maps.google.com/maps?q=401 WEST KERN AVENUE  MCFARLAND CA 93250,Business,661-792-3091   ,,,,,,,,,,,CA1510013-CITY OF MCFARLAND,,,,,,,,,,,,,,DISTRICT 12 - VISALIA,"
   
	
	  
      559-447-3300   
   	 
     
    ",dwpdist12@waterboards.ca.gov ,"265 W. BULLARD AVE., SUITE 101 

    
    FRESNO 
    CA 93720"
CA2600519   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=10059&tinwsys_st_code=CA&wsnumber=CA2600519   ,"351 PACU LANE SUITE 200

	
	

	
    
    
    

	BISHOP,CA93514",http://maps.google.com/maps?q=351 PACU LANE SUITE 200  BISHOP CA 93514,Business,760-873-2414   ,,,,,,,,,,,CA2600519-MCGEE CREEK CAMPGROUND,,,,,,,,,,,,,,LPA56 - MONO COUNTY,"
   
	
	  
      760-924-4605   
   	 
     
    ",jdrozd@mono.ca.gov ,"P.O. Box 3329 

    
    MAMMOTH LAKES 
    CA 93546"
CA2600571   ,https://sdwis.waterboards.ca.gov/PDWW/JSP/WaterSystemDetail.jsp?tinwsys_is_number=10953&tinwsys_st_code=CA&wsnumber=CA2600571   ,"1561 Crowley Lake Drive

	
	

	
    
    
    

	CROWLEY LAKE,CA93546",http://maps.google.com/maps?q=1561 Crowley Lake Drive  CROWLEY LAKE CA 93546,Business,760-935-4228   ,,,,,,,,,,,CA2600571-MCGEE CREEK LODGE,,,,,,,,,,,,,,LPA56 - MONO COUNTY,"
   
	
	  
      760-924-4605   
   	 
     
    ",jdrozd@mono.ca.gov ,"P.O. Box 3329 

    
    MAMMOTH LAKES 
    CA 93546"
